,Text,Language
462,आप सही हैं।,Hindi
463,मैं आपसे 100%सहमत हूं।,Hindi
464,तुमने सिर पर कील ठोक दी है।,Hindi
465,मुझे यकीन नहीं है कि मैं सहमत हूं।,Hindi
466,मुझे डर है कि मैं असहमत हूं।,Hindi
467,मुझे लगता है कि आपने गलती की है।,Hindi
468,कम सभ्य।,Hindi
469,आपको बाधा डालने के लिए क्षमा करें।,Hindi
470,क्या मैं आपको एक पल के लिए रोक सकता हूं?,Hindi
471,क्या आपको बुरा लगता है अगर मैं यहाँ कूदता हूँ?,Hindi
472,जारी रखना।,Hindi
473,बने रहे।,Hindi
474,मुझे खत्म करते हैं।,Hindi
475,एक पल के लिए पकड़ो।,Hindi
476,निर्देश।,Hindi
477,आप क्या कहते हैं कि हम फिल्मों में जा रहे हैं?,Hindi
478,आज रात के खाने के लिए पिज्जा खाने के बारे में क्या?,Hindi
479,यह बेहतर होगा।,Hindi
480,मुझे अच्छा लगता है।,Hindi
481,मैं इसके बारे में निश्चित नहीं हूं।,Hindi
482,"नहीं, मुझे ऐसा नहीं लगता।",Hindi
483,योजनाएं तैयार की जा रही हैं।,Hindi
484,आप आज रात क्या कर रहे हैं?,Hindi
485,क्या आपको कल के लिए कोई योजना मिली?,Hindi
486,क्या आप अगले शनिवार को मुक्त हैं?,Hindi
487,क्या आप इस सप्ताह के अंत में कुछ करना चाहते हैं?,Hindi
488,"बेशक, आपके दिमाग में क्या है?",Hindi
489,मैं हर सप्ताहांत में स्वतंत्र हूं और हम कुछ कर सकते हैं।,Hindi
490,"नहीं, क्षमा करें, मैं पहले से ही कुछ योजनाओं में पागल हूं।",Hindi
491,मैं कल व्यस्त हूं।,Hindi
492,मुझे कुछ करना पसंद है लेकिन मैं नहीं कर सकता।,Hindi
493,अनुमति।,Hindi
494,क्या आपको बुरा लगता है अगर मैं आपके सेल फोन का उपयोग करता हूं?,Hindi
495,क्या कल छुट्टी लेने से ठीक है?,Hindi
496,"हां, कृपया सुनिश्चित करें, आगे बढ़ें।",Hindi
497,"नहीं, कभी नहीं।",Hindi
498,"दुर्भाग्य से, मैं कहना चाहता हूं कि मुझे जरूरत नहीं है।",Hindi
499,आप नहीं चाहते थे।,Hindi
500,मुझे डर लग रहा है।,Hindi
501,अनुरोध किए जाते हैं।,Hindi
502,क्या आप मुझे मुझे नमक दे सकते हैं?,Hindi
503,कृप्या?,Hindi
504,क्या आप चाहते हैं कि मैं कुछ पैसे उधार दे दूं?,Hindi
505,मैं सोच रहा था कि क्या यह मुझे करने में मदद कर सकता है।,Hindi
506,कोई समस्या नहीं है।,Hindi
507,हाँ निश्चित नहीं है।,Hindi
508,मैं मदद करने के लिए खुश हूं।,Hindi
509,"क्षमा करें, मैं नहीं कर सकता।",Hindi
510,मुझे डर है कि मैं नहीं कर सकता।,Hindi
511,प्रदर्शन प्रदान करता है।,Hindi
512,क्या मैं मुझे एक गिलास पानी दे सकता हूं?,Hindi
513,कुछ आइस क्रीम के बारे में क्या?,Hindi
514,मैं एक घर जाना चाहता हूँ?,Hindi
515,हाँ कृपया।,Hindi
516,"यह अच्छा है, धन्यवाद।",Hindi
517,मैं ठीक हूं लेकिन क्या वादा करने के लिए धन्यवाद।,Hindi
518,"नहीं, मैं अच्छा हूँ, धन्यवाद।",Hindi
519,लोगों को धन्यवाद।,Hindi
520,एक मिलियन के लिए धन्यवाद।,Hindi
521,मैं वास्तव में चीयर्स की सराहना करता हूं।,Hindi
522,आप बहुत दयालु हैं.,Hindi
523,मैं आपको पर्याप्त धन्यवाद नहीं दे सकता।,Hindi
524,यह कुछ भी नहीं है।,Hindi
525,इसका उल्लेख न करें।,Hindi
526,किसी भी समय।,Hindi
527,मुझे खुशी हुई।,Hindi
528,किसी के लिए इंतजार करने के लिए प्रेरित किया।,Hindi
529,क्या आप पकड़ में आ सकते हैं?,Hindi
530,एक पल के लिए लटका।,Hindi
531,एक पल सहना है।,Hindi
532,मैं तुम्हारे साथ रहूँगा।,Hindi
533,माफी मांगना।,Hindi
534,मुझे इसके लिए खेद है।,Hindi
535,कृपया मेरी क्षमा स्वीकार करें।,Hindi
536,इस बारे में चिंता मत करो।,Hindi
537,चिंता मत करो।,Hindi
538,"ठीक है, यदि आपको सामान्य वाक्यों और शैलियों के बारे में अधिक सबक की आवश्यकता है, तो मुझे नीचे टिप्पणी अनुभाग में बताएं।",Hindi
539,"यदि आपको यह वीडियो पसंद आया है, तो YouTube पर इसे प्राप्त करने के लिए निम्नलिखित पाठों की सदस्यता की सदस्यता की सदस्यता को याद दिलाएं।",Hindi
540,"हैप्पी स्टडी, एक और पाठ में मैं आपको जल्द ही देखूंगा।",Hindi
541,"मैरियन नाम की महिला, एक बार एक छोटे से गाँव में रहती थी।",Hindi
542,"उनकी एकमात्र बेटी नरसिसा मैरियन बहुत विनम्र नरसिसा थी, हालांकि, आप देखते हैं कि वह शब्दों से परे एक सुंदर चीज है कि वह एक जीवित थी।",Hindi
543,नरसिसा गुड़िया का सबसे दिलचस्प हिस्सा है और उसे खुद से प्यार करना है जैसे कि आप बनना चाहते हैं।,Hindi
544,"मेरी मदद करें मुझे बेक करें नरसिसा मुझे इन बीजों को लगाने में मदद करेगा, और आपको यह मेरे चेहरे पर बुरा क्यों मिला, यह नरसा की समस्या थी अगर मैं अपनी सुंदर उंगलियों पर गंदा हो रहा था।",Hindi
545,"उसने सोचा कि वह नौकरी करने के लिए उसके लिए बहुत बड़ी थी, और शादी में नरसिस के लिए पूछने के लिए कई विलासक आए।",Hindi
546,"हालाँकि उसकी सुंदरता सिर्फ एक दूर-तली हुई थी, उसने सभी को मना कर दिया, और आपने कल उन्हें पुरुषों को क्यों बताया?",Hindi
547,"अगर पक्षी की तरह पक्षी की तरह एक छोटी सी आंखें होती, तो मैं उसके पास नहीं आना चाहता।",Hindi
548,"जब वह सिलाई नहीं करता है, तो कोई अंतिम पड़ाव नहीं है, मैं अब और नहीं सुनना चाहता, मैं जानना चाहता हूं कि पुरुष वास्तव में अच्छे थे।",Hindi
549,क्या आपको प्रिंस या नाइट की तरह किसी को समझने की ज़रूरत नहीं है?,Hindi
550,"ओह, जब वह एक रात में सो रही थी, तो उसकी माँ ने उसकी तरफ देखा और उसके चारों ओर देखा।",Hindi
551,मेरा पसंदीदा बच्चा बहुत सुंदर और सुंदर है लेकिन आप अपनी सुंदरता के अलावा और कुछ भी परवाह नहीं करते हैं।,Hindi
552,"उस क्षण में, नरसिसस नींद में हंसने लगे, मां अगली सुबह एक बहुत ही दिलचस्प सपना देखकर आश्चर्यचकित थी।",Hindi
553,"मैं उठा, वह सब मुस्कुरा रही थी, और यहाँ मुस्कुरा रही थी और मुझे बताओ कि आपने क्या सपना देखा था।",Hindi
554,कल रात यह एक अद्भुत सपना था और आप जानते हैं कि यह राजकुमार मेरे पास आया था।,Hindi
555,उन्होंने कहा कि उन्हें एक सोने की गाड़ी में कपड़े पहनाए गए थे और ऊपर के ऊपर और ऊपर से नीचे और ऊपर से नीचे के नीचे।,Hindi
556,"जब मैं अपनी शादी की पोशाक में सुनहरा था, तो आप इसका सबसे अच्छा हिस्सा जानते हैं, निश्चित रूप से, नरसिसा ने मुझे केवल अद्भुत देखा।",Hindi
557,"यह एक बहुत ही सपना था और आपको पता नहीं चलेगा कि आप क्या कह रहे हैं, मेरे सपने देखने के सपने को यहाँ खाने से बेहतर है।",Hindi
558,"गरीब नर्सियों के बारे में सोचो उसकी माँ, बेटी के बारे में और कैसे।",Hindi
559,वह उस दिन अपना जीवन जीएगा।,Hindi
560,"दो दोस्त मां से मिलने आए, और वे मेली और टेरी और तीन के लिए दोस्त थे।",Hindi
561,"नरसिस की मां मां की मां को जानती थी, अगर वह आपको देखने के लिए बहुत अच्छी थी, और उसका सपना बहुत अच्छा था और वह बहुत अच्छी थी और वह उसके बारे में कैसे चिंतित थी।",Hindi
562,"यह आश्चर्यजनक होगा, और वह सीखेगी, मैं कुछ और बात करूंगा।",Hindi
563,"अब मेली और टेरीरीज अपने पुराने दोस्त से कहते हैं, माँ और बेटी एक दूसरे को गुप्त रूप से मुस्कुराए।",Hindi
564,"बिस्तर उसकी मां के लिए तैयार था, मुझे आशा है कि मेरा सपना महसूस हो रहा है, अगले दिन आप जानते हैं कि नार्किसा और मेरी माँ अगले दिन जानते हैं।",Hindi
565,सुनहरी यात्रा उनके पास आई और उनके और हीरे और हीरे में गिर गई।,Hindi
566,"जब इसने इसे रोक दिया, तो एक सुंदर इससे बाहर है और नरसिसा के नरसा को पूरी तरह से घबराहट में देखा।",Hindi
567,"हैलो, मैं यहाँ शादी में अपना हाथ पूछने के लिए नारसिस के लिए पूछ रहा था, लेकिन वह जानता है, और आप कौन हैं।",Hindi
568,मैं आपकी बेटी के नाम और सुंदरता में भाग्यशाली भाग्य का दूत हूं।,Hindi
569,"मैं आपको एक उपहार लाया हूं, लेकिन आप नहीं जानते कि आप उसके साथ नहीं जा सकते।",Hindi
570,"ओह, वह अमीर और सुंदर है, मैं आपके टेरेंस को स्वीकार कर सकता हूं।",Hindi
571,"वह एक जादू पोर्टल के साथ सवार हुई, और उसकी माँ ने तूफान और एक तूफान में एक तूफान और रथ में भूमिका की यात्रा की।",Hindi
572,"जैसे ही यह होता है, गाड़ी एक और पोर्टल से गुजरती है, एक और पोर्टल से गुजरने के लिए, मेरे प्रिय, बहुत डरने के लिए।",Hindi
573,"एक व्यापक और सुरुचिपूर्ण गोल्डन कैसल नरसिसा आश्चर्यचकित करती है कि मुझे पता है कि आप जानते हैं कि आप जानते हैं कि आप जानते हैं, आप सबसे सुंदर कपड़ों के हकदार होंगे जो आप यहां पहुंचना चाहते हैं।",Hindi
574,क्या मैं निश्चित रूप से उस स्वादिष्ट भोजन को खा सकता हूं?,Hindi
575,"एक मांस की गंध के साथ मेलिज्म मुझे कुछ भी मिल सकता है जो आप चाहते हैं, धन्यवाद, क्योंकि वे भोजन कक्ष में गए थे, क्योंकि यह जाम से बना था।",Hindi
576,"माणिक का सलाद माणिकों की ब्रेड, इसके ऊपर की रोटी से बना है, और यह कितना सुंदर है, यह जाम कितना सुंदर है, और वह उस रोटी के लिए अच्छा होगा जिसने एक स्लाइस लिया है।",Hindi
577,"रूबिक जाम एक महान सौदा है और यह बहुत गर्म है और मैं इसे बहुत गर्म नहीं खा सकता, लेकिन अगर आप इसे नहीं खा सकते हैं, तो आप आपको सिल्वर ब्रेड सिलवर का भुगतान करने के लिए खाते हैं।",Hindi
578,"कुछ भी मुझे एक सामान्य ब्रेड ब्रेड की आवश्यकता है, इसलिए यह मेरे साहब के खोल की पत्नी होने के लिए पर्याप्त ठंड है।",Hindi
579,"लेकिन वह सभी खाद्य में ट्रम्प किया गया था, और जल्द ही मैं जल्द ही यह रोने लगा लेकिन भोजन अच्छा है।",Hindi
580,"यहाँ सोने के आलू की कोशिश करो, वे बहुत अच्छे हैं, तुम मुझसे शादी करने के बाद।",Hindi
581,"आपको खाने की ज़रूरत है और मुझे लगा कि आप फैंसी चीजें पसंद करते हैं जो आप शादी नहीं करना चाहते हैं, मैं घर जाना चाहता हूं।",Hindi
582,मुझे अपनी मां मेलिसा के घर की अनुमति दें और एक दूसरे पर अच्छी तरह से उड़ाएं।,Hindi
583,यदि आपको वास्तव में इसकी आवश्यकता है तो मैं आपको घर ले जाऊंगा और आपको घर ले जाऊंगा और नाखुशी।,Hindi
584,"कार में, नरसिस ने उन चुनावों के बारे में गहराई से सोचना शुरू कर दिया जो वह घर पर पहुंची।",Hindi
585,"वह घर पर मेरी माँ को गले लगाने के लिए दौड़ी, मेरी बहन, मेरी पसंदीदा बेटी ने सोचा कि मैं आपको कभी नहीं देखूंगा।",Hindi
586,"Omm, मैं तुमसे बहुत प्यार करता हूँ, तुम सोने की रोटी से अप्रयुक्त थे और सभी सोने की रोटी बेकार है, क्योंकि मैं इसे नहीं खा सकता।",Hindi
587,"वह सुंदर था, उसने मेरी परवाह नहीं की, लेकिन मुझे पता है कि मेरे प्रियजनों ने दूसरों के साथ व्यवहार किया।",Hindi
588,"मुझे पता है कि मैं जो कार्य करता हूं उसके लिए मुझे खेद है, नहीं, यह ठीक है जब से आपने देखा।",Hindi
589,आप उस दिन से आपको उस दिन से कुछ अच्छा दे सकते हैं।,Hindi
590,"नरसिसा पहले बदल गई, लेकिन धीरे -धीरे और धैर्यवान वह एक दिन के लिए मेली और टेरी को देखने लगी, और वह मुझसे कहती है कि नमस्ते हमें इतना नमस्ते बताओ।",Hindi
591,"""अब जो कुछ भी हुआ, वह सभी चीजों ने उन्हें बताया, उस समय से वह उस समय से बहुत बदल गई।",Hindi
592,"वह जानती है, वह कहीं अधिक सोने की रोटी नहीं है।",Hindi
593,"टेरी आप वास्तव में उस परी की तरह दिखते हैं, हालांकि, मैं देखता हूं कि आप दोनों कैसे होंगे",Hindi
